"","UNITID","EFFYLEV","LSTUDY","XEYTOTLT","EFYTOTLT","XEYTOTLM","EFYTOTLM","XEYTOTLW","EFYTOTLW","XEFYAIAT","EFYAIANT","XEFYAIAM","EFYAIANM","XEFYAIAW","EFYAIANW","XEFYASIT","EFYASIAT","XEFYASIM","EFYASIAM","XEFYASIW","EFYASIAW","XEFYBKAT","EFYBKAAT","XEFYBKAM","EFYBKAAM","XEFYBKAW","EFYBKAAW","XEFYHIST","EFYHISPT","XEFYHISM","EFYHISPM","XEFYHISW","EFYHISPW","XEFYNHPT","EFYNHPIT","XEFYNHPM","EFYNHPIM","XEFYNHPW","EFYNHPIW","XEFYWHIT","EFYWHITT","XEFYWHIM","EFYWHITM","XEFYWHIW","EFYWHITW","XEFY2MOT","EFY2MORT","XEFY2MOM","EFY2MORM","XEFY2MOW","EFY2MORW","XEYUNKNT","EFYUNKNT","XEYUNKNM","EFYUNKNM","XEYUNKNW","EFYUNKNW","XEYNRALT","EFYNRALT","XEYNRALM","EFYNRALM","XEYNRALW","EFYNRALW"
"81",101587,4,3,"R",4472,"R",663,"R",3809,"R",29,"R",5,"R",24,"R",5,"R",0,"R",5,"R",2483,"R",315,"R",2168,"R",30,"R",4,"R",26,"R",1,"R",1,"R",0,"R",1897,"R",332,"R",1565,"R",6,"R",1,"R",5,"R",18,"R",3,"R",15,"R",3,"R",2,"R",1
"82",101602,1,999,"R",2535,"R",893,"R",1642,"R",8,"R",4,"R",4,"R",16,"R",8,"R",8,"R",584,"R",139,"R",445,"R",27,"R",10,"R",17,"R",0,"R",0,"R",0,"R",1877,"R",720,"R",1157,"R",10,"R",4,"R",6,"R",11,"R",7,"R",4,"R",2,"R",1,"R",1
"83",101602,2,1,"R",2535,"R",893,"R",1642,"R",8,"R",4,"R",4,"R",16,"R",8,"R",8,"R",584,"R",139,"R",445,"R",27,"R",10,"R",17,"R",0,"R",0,"R",0,"R",1877,"R",720,"R",1157,"R",10,"R",4,"R",6,"R",11,"R",7,"R",4,"R",2,"R",1,"R",1
"84",101648,1,999,"R",443,"R",363,"R",80,"R",2,"R",1,"R",1,"R",20,"R",18,"R",2,"R",103,"R",88,"R",15,"R",43,"R",34,"R",9,"R",2,"R",1,"R",1,"R",260,"R",210,"R",50,"R",13,"R",11,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
"85",101648,2,1,"R",443,"R",363,"R",80,"R",2,"R",1,"R",1,"R",20,"R",18,"R",2,"R",103,"R",88,"R",15,"R",43,"R",34,"R",9,"R",2,"R",1,"R",1,"R",260,"R",210,"R",50,"R",13,"R",11,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
"86",101675,1,999,"R",1967,"R",977,"R",990,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",1781,"R",874,"R",907,"R",14,"R",8,"R",6,"R",4,"R",3,"R",1,"R",30,"R",19,"R",11,"R",16,"R",9,"R",7,"R",121,"R",63,"R",58,"Z",0,"Z",0,"Z",0
"87",101675,2,1,"R",1967,"R",977,"R",990,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",1781,"R",874,"R",907,"R",14,"R",8,"R",6,"R",4,"R",3,"R",1,"R",30,"R",19,"R",11,"R",16,"R",9,"R",7,"R",121,"R",63,"R",58,"Z",0,"Z",0,"Z",0
"88",101693,1,999,"R",2034,"R",595,"R",1439,"R",35,"R",9,"R",26,"R",17,"R",4,"R",13,"R",604,"R",84,"R",520,"R",21,"R",9,"R",12,"Z",0,"Z",0,"Z",0,"R",1155,"R",413,"R",742,"R",28,"R",8,"R",20,"R",122,"R",34,"R",88,"R",52,"R",34,"R",18
"89",101693,2,1,"R",1781,"R",555,"R",1226,"R",34,"R",8,"R",26,"R",17,"R",4,"R",13,"R",458,"R",71,"R",387,"R",21,"R",9,"R",12,"Z",0,"Z",0,"Z",0,"R",1063,"R",391,"R",672,"R",27,"R",8,"R",19,"R",120,"R",34,"R",86,"R",41,"R",30,"R",11
"90",101693,4,3,"R",253,"R",40,"R",213,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",146,"R",13,"R",133,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",92,"R",22,"R",70,"R",1,"Z",0,"R",1,"R",2,"Z",0,"R",2,"R",11,"R",4,"R",7
"91",101709,1,999,"R",3464,"R",1155,"R",2309,"R",10,"R",3,"R",7,"R",20,"R",6,"R",14,"R",401,"R",105,"R",296,"R",37,"R",14,"R",23,"R",0,"R",0,"R",0,"R",1765,"R",565,"R",1200,"R",0,"R",0,"R",0,"R",1171,"R",428,"R",743,"R",60,"R",34,"R",26
"92",101709,2,1,"R",2785,"R",974,"R",1811,"R",8,"R",3,"R",5,"R",15,"R",5,"R",10,"R",294,"R",83,"R",211,"R",30,"R",12,"R",18,"R",0,"R",0,"R",0,"R",1254,"R",424,"R",830,"R",0,"R",0,"R",0,"R",1125,"R",414,"R",711,"R",59,"R",33,"R",26
"93",101709,4,3,"R",679,"R",181,"R",498,"R",2,"R",0,"R",2,"R",5,"R",1,"R",4,"R",107,"R",22,"R",85,"R",7,"R",2,"R",5,"R",0,"R",0,"R",0,"R",511,"R",141,"R",370,"R",0,"R",0,"R",0,"R",46,"R",14,"R",32,"R",1,"R",1,"R",0
"94",101736,1,999,"R",5501,"R",2406,"R",3095,"R",28,"R",11,"R",17,"R",18,"R",7,"R",11,"R",641,"R",247,"R",394,"R",145,"R",74,"R",71,"R",2,"R",0,"R",2,"R",4626,"R",2054,"R",2572,"R",26,"R",6,"R",20,"R",9,"R",3,"R",6,"R",6,"R",4,"R",2
"95",101736,2,1,"R",5501,"R",2406,"R",3095,"R",28,"R",11,"R",17,"R",18,"R",7,"R",11,"R",641,"R",247,"R",394,"R",145,"R",74,"R",71,"R",2,"R",0,"R",2,"R",4626,"R",2054,"R",2572,"R",26,"R",6,"R",20,"R",9,"R",3,"R",6,"R",6,"R",4,"R",2
"96",101879,1,999,"R",8631,"R",3700,"R",4931,"R",79,"R",30,"R",49,"R",292,"R",155,"R",137,"R",1055,"R",426,"R",629,"R",146,"R",62,"R",84,"R",7,"R",4,"R",3,"R",6216,"R",2580,"R",3636,"R",127,"R",43,"R",84,"R",292,"R",153,"R",139,"R",417,"R",247,"R",170
"97",101879,2,1,"R",7260,"R",3122,"R",4138,"R",69,"R",26,"R",43,"R",47,"R",17,"R",30,"R",917,"R",383,"R",534,"R",137,"R",59,"R",78,"R",7,"R",4,"R",3,"R",5359,"R",2251,"R",3108,"R",110,"R",38,"R",72,"R",276,"R",145,"R",131,"R",338,"R",199,"R",139
"98",101879,4,3,"R",1371,"R",578,"R",793,"R",10,"R",4,"R",6,"R",245,"R",138,"R",107,"R",138,"R",43,"R",95,"R",9,"R",3,"R",6,"R",0,"R",0,"R",0,"R",857,"R",329,"R",528,"R",17,"R",5,"R",12,"R",16,"R",8,"R",8,"R",79,"R",48,"R",31
"99",101897,1,999,"R",4419,"R",1735,"R",2684,"R",146,"R",54,"R",92,"R",16,"R",4,"R",12,"R",88,"R",25,"R",63,"R",168,"R",54,"R",114,"R",3,"R",1,"R",2,"R",3969,"R",1585,"R",2384,"R",16,"R",6,"R",10,"R",1,"R",0,"R",1,"R",12,"R",6,"R",6
"100",101897,2,1,"R",4419,"R",1735,"R",2684,"R",146,"R",54,"R",92,"R",16,"R",4,"R",12,"R",88,"R",25,"R",63,"R",168,"R",54,"R",114,"R",3,"R",1,"R",2,"R",3969,"R",1585,"R",2384,"R",16,"R",6,"R",10,"R",1,"R",0,"R",1,"R",12,"R",6,"R",6
"101",101912,1,999,"R",2187,"R",955,"R",1232,"R",5,"R",1,"R",4,"R",10,"R",6,"R",4,"R",1887,"R",830,"R",1057,"R",27,"R",13,"R",14,"R",0,"R",0,"R",0,"R",37,"R",9,"R",28,"R",0,"R",0,"R",0,"R",59,"R",18,"R",41,"R",162,"R",78,"R",84
"102",101912,2,1,"R",2130,"R",921,"R",1209,"R",5,"R",1,"R",4,"R",8,"R",5,"R",3,"R",1859,"R",802,"R",1057,"R",24,"R",13,"R",11,"R",0,"R",0,"R",0,"R",19,"R",8,"R",11,"R",0,"R",0,"R",0,"R",58,"R",18,"R",40,"R",157,"R",74,"R",83
"103",101912,4,3,"R",57,"R",34,"R",23,"R",0,"R",0,"R",0,"R",2,"R",1,"R",1,"R",28,"R",28,"R",0,"R",3,"R",0,"R",3,"R",0,"R",0,"R",0,"R",18,"R",1,"R",17,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",5,"R",4,"R",1
"104",101949,1,999,"R",1972,"R",673,"R",1299,"R",21,"R",10,"R",11,"R",8,"R",3,"R",5,"R",967,"R",279,"R",688,"R",8,"R",1,"R",7,"R",2,"R",1,"R",1,"R",950,"R",376,"R",574,"R",2,"R",1,"R",1,"R",14,"R",2,"R",12,"R",0,"R",0,"R",0
"105",101949,2,1,"R",1972,"R",673,"R",1299,"R",21,"R",10,"R",11,"R",8,"R",3,"R",5,"R",967,"R",279,"R",688,"R",8,"R",1,"R",7,"R",2,"R",1,"R",1,"R",950,"R",376,"R",574,"R",2,"R",1,"R",1,"R",14,"R",2,"R",12,"R",0,"R",0,"R",0
"106",101958,1,999,"R",158,"R",6,"R",152,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",23,"R",1,"R",22,"R",1,"R",1,"R",0,"R",1,"R",0,"R",1,"R",133,"R",4,"R",129,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
"107",101958,2,1,"R",158,"R",6,"R",152,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",23,"R",1,"R",22,"R",1,"R",1,"R",0,"R",1,"R",0,"R",1,"R",133,"R",4,"R",129,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
"108",101994,1,999,"R",968,"R",390,"R",578,"R",7,"R",1,"R",6,"R",2,"R",2,"Z",0,"R",554,"R",192,"R",362,"R",5,"R",0,"R",5,"R",1,"R",0,"R",1,"R",395,"R",194,"R",201,"R",2,"R",1,"R",1,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0
"109",101994,2,1,"R",968,"R",390,"R",578,"R",7,"R",1,"R",6,"R",2,"R",2,"Z",0,"R",554,"R",192,"R",362,"R",5,"R",0,"R",5,"R",1,"R",0,"R",1,"R",395,"R",194,"R",201,"R",2,"R",1,"R",1,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0
"110",102030,1,999,"R",6109,"R",2222,"R",3887,"R",42,"R",12,"R",30,"R",85,"R",31,"R",54,"R",3699,"R",1198,"R",2501,"R",61,"R",27,"R",34,"R",9,"R",4,"R",5,"R",2033,"R",846,"R",1187,"R",30,"R",15,"R",15,"R",8,"R",3,"R",5,"R",142,"R",86,"R",56
"111",102030,2,1,"R",6109,"R",2222,"R",3887,"R",42,"R",12,"R",30,"R",85,"R",31,"R",54,"R",3699,"R",1198,"R",2501,"R",61,"R",27,"R",34,"R",9,"R",4,"R",5,"R",2033,"R",846,"R",1187,"R",30,"R",15,"R",15,"R",8,"R",3,"R",5,"R",142,"R",86,"R",56
"112",102049,1,999,"R",5237,"R",2123,"R",3114,"R",27,"R",10,"R",17,"R",78,"R",35,"R",43,"R",399,"R",164,"R",235,"R",110,"R",34,"R",76,"R",5,"R",0,"R",5,"R",4296,"R",1733,"R",2563,"R",47,"R",18,"R",29,"R",159,"R",73,"R",86,"R",116,"R",56,"R",60
"113",102049,2,1,"R",3096,"R",1124,"R",1972,"R",12,"R",4,"R",8,"R",22,"R",10,"R",12,"R",239,"R",108,"R",131,"R",72,"R",20,"R",52,"R",3,"R",0,"R",3,"R",2613,"R",927,"R",1686,"R",29,"R",8,"R",21,"R",60,"R",26,"R",34,"R",46,"R",21,"R",25
"114",102049,4,3,"R",2141,"R",999,"R",1142,"R",15,"R",6,"R",9,"R",56,"R",25,"R",31,"R",160,"R",56,"R",104,"R",38,"R",14,"R",24,"R",2,"R",0,"R",2,"R",1683,"R",806,"R",877,"R",18,"R",10,"R",8,"R",99,"R",47,"R",52,"R",70,"R",35,"R",35
"115",102058,1,999,"R",655,"R",330,"R",325,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",645,"R",320,"R",325,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",10,"R",10,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
"116",102058,2,1,"R",610,"R",310,"R",300,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",600,"R",300,"R",300,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",10,"R",10,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
"117",102058,4,3,"R",45,"R",20,"R",25,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",45,"R",20,"R",25,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
"118",102067,1,999,"R",8146,"R",3463,"R",4683,"R",13,"R",5,"R",8,"R",163,"R",80,"R",83,"R",2875,"R",996,"R",1879,"R",71,"R",36,"R",35,"R",0,"R",0,"R",0,"R",4698,"R",2207,"R",2491,"R",62,"R",27,"R",35,"R",264,"R",112,"R",152,"R",0,"R",0,"R",0
"119",102067,2,1,"R",8146,"R",3463,"R",4683,"R",13,"R",5,"R",8,"R",163,"R",80,"R",83,"R",2875,"R",996,"R",1879,"R",71,"R",36,"R",35,"R",0,"R",0,"R",0,"R",4698,"R",2207,"R",2491,"R",62,"R",27,"R",35,"R",264,"R",112,"R",152,"R",0,"R",0,"R",0
"120",102076,1,999,"R",3221,"R",1172,"R",2049,"R",29,"R",10,"R",19,"R",8,"R",4,"R",4,"R",52,"R",14,"R",38,"R",143,"R",53,"R",90,"R",4,"R",1,"R",3,"R",1851,"R",664,"R",1187,"R",27,"R",7,"R",20,"R",1107,"R",419,"R",688,"R",0,"R",0,"R",0
"121",102076,2,1,"R",3221,"R",1172,"R",2049,"R",29,"R",10,"R",19,"R",8,"R",4,"R",4,"R",52,"R",14,"R",38,"R",143,"R",53,"R",90,"R",4,"R",1,"R",3,"R",1851,"R",664,"R",1187,"R",27,"R",7,"R",20,"R",1107,"R",419,"R",688,"R",0,"R",0,"R",0
"122",102094,1,999,"R",17302,"R",6848,"R",10454,"R",136,"R",45,"R",91,"R",511,"R",218,"R",293,"R",3338,"R",1115,"R",2223,"R",407,"R",170,"R",237,"R",54,"R",22,"R",32,"R",11499,"R",4493,"R",7006,"R",206,"R",74,"R",132,"R",411,"R",173,"R",238,"R",740,"R",538,"R",202
"123",102094,2,1,"R",13366,"R",5909,"R",7457,"R",108,"R",41,"R",67,"R",405,"R",189,"R",216,"R",2890,"R",1046,"R",1844,"R",319,"R",147,"R",172,"R",44,"R",20,"R",24,"R",8596,"R",3842,"R",4754,"R",170,"R",67,"R",103,"R",287,"R",139,"R",148,"R",547,"R",418,"R",129
"124",102094,4,3,"R",3936,"R",939,"R",2997,"R",28,"R",4,"R",24,"R",106,"R",29,"R",77,"R",448,"R",69,"R",379,"R",88,"R",23,"R",65,"R",10,"R",2,"R",8,"R",2903,"R",651,"R",2252,"R",36,"R",7,"R",29,"R",124,"R",34,"R",90,"R",193,"R",120,"R",73
"125",102234,1,999,"R",1740,"R",683,"R",1057,"R",17,"R",9,"R",8,"R",21,"R",10,"R",11,"R",340,"R",79,"R",261,"R",117,"R",53,"R",64,"R",4,"R",2,"R",2,"R",1145,"R",501,"R",644,"R",18,"R",7,"R",11,"R",70,"R",18,"R",52,"R",8,"R",4,"R",4
"126",102234,2,1,"R",1488,"R",588,"R",900,"R",15,"R",8,"R",7,"R",16,"R",9,"R",7,"R",284,"R",68,"R",216,"R",110,"R",51,"R",59,"R",3,"R",1,"R",2,"R",971,"R",423,"R",548,"R",17,"R",7,"R",10,"R",65,"R",18,"R",47,"R",7,"R",3,"R",4
"127",102234,4,3,"R",252,"R",95,"R",157,"R",2,"R",1,"R",1,"R",5,"R",1,"R",4,"R",56,"R",11,"R",45,"R",7,"R",2,"R",5,"R",1,"R",1,"R",0,"R",174,"R",78,"R",96,"R",1,"R",0,"R",1,"R",5,"R",0,"R",5,"R",1,"R",1,"R",0
"128",102261,1,999,"R",211,"R",127,"R",84,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",70,"R",41,"R",29,"R",2,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"R",120,"R",72,"R",48,"Z",0,"Z",0,"Z",0,"R",17,"R",10,"R",7,"R",1,"R",1,"Z",0
"129",102261,2,1,"R",211,"R",127,"R",84,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",70,"R",41,"R",29,"R",2,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"R",120,"R",72,"R",48,"Z",0,"Z",0,"Z",0,"R",17,"R",10,"R",7,"R",1,"R",1,"Z",0
"130",102270,1,999,"R",1201,"R",568,"R",633,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",1038,"R",468,"R",570,"R",10,"R",7,"R",3,"R",0,"R",0,"R",0,"R",45,"R",32,"R",13,"R",0,"R",0,"R",0,"R",107,"R",61,"R",46,"R",0,"R",0,"R",0
"131",102270,2,1,"R",1201,"R",568,"R",633,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",1038,"R",468,"R",570,"R",10,"R",7,"R",3,"R",0,"R",0,"R",0,"R",45,"R",32,"R",13,"R",0,"R",0,"R",0,"R",107,"R",61,"R",46,"R",0,"R",0,"R",0
"132",102298,1,999,"R",939,"R",470,"R",469,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",856,"R",418,"R",438,"R",21,"R",18,"R",3,"R",0,"R",0,"R",0,"R",47,"R",22,"R",25,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"R",3,"R",12,"R",12,"R",0
"133",102298,2,1,"R",939,"R",470,"R",469,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",856,"R",418,"R",438,"R",21,"R",18,"R",3,"R",0,"R",0,"R",0,"R",47,"R",22,"R",25,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"R",3,"R",12,"R",12,"R",0
"134",102313,1,999,"R",2478,"R",1203,"R",1275,"R",6,"R",4,"R",2,"R",22,"R",10,"R",12,"R",1559,"R",679,"R",880,"R",15,"R",11,"R",4,"R",1,"R",1,"R",0,"R",864,"R",493,"R",371,"R",1,"R",0,"R",1,"R",10,"R",5,"R",5,"R",0,"R",0,"R",0
"135",102313,2,1,"R",2478,"R",1203,"R",1275,"R",6,"R",4,"R",2,"R",22,"R",10,"R",12,"R",1559,"R",679,"R",880,"R",15,"R",11,"R",4,"R",1,"R",1,"R",0,"R",864,"R",493,"R",371,"R",1,"R",0,"R",1,"R",10,"R",5,"R",5,"R",0,"R",0,"R",0
"136",102368,1,999,"R",33393,"R",12526,"R",20867,"R",355,"R",128,"R",227,"R",370,"R",170,"R",200,"R",14070,"R",3963,"R",10107,"R",1081,"R",522,"R",559,"R",38,"R",15,"R",23,"R",14432,"R",6499,"R",7933,"R",323,"R",122,"R",201,"R",1853,"R",676,"R",1177,"R",871,"R",431,"R",440
"137",102368,2,1,"R",25182,"R",9762,"R",15420,"R",288,"R",103,"R",185,"R",257,"R",122,"R",135,"R",10304,"R",3065,"R",7239,"R",788,"R",394,"R",394,"R",30,"R",9,"R",21,"R",11258,"R",5147,"R",6111,"R",233,"R",90,"R",143,"R",1488,"R",565,"R",923,"R",536,"R",267,"R",269
"138",102368,4,3,"R",8211,"R",2764,"R",5447,"R",67,"R",25,"R",42,"R",113,"R",48,"R",65,"R",3766,"R",898,"R",2868,"R",293,"R",128,"R",165,"R",8,"R",6,"R",2,"R",3174,"R",1352,"R",1822,"R",90,"R",32,"R",58,"R",365,"R",111,"R",254,"R",335,"R",164,"R",171
"139",102377,1,999,"R",3202,"R",1311,"R",1891,"R",2,"Z",0,"R",2,"R",15,"R",5,"R",10,"R",2676,"R",1099,"R",1577,"R",34,"R",12,"R",22,"Z",0,"Z",0,"Z",0,"R",62,"R",19,"R",43,"Z",0,"Z",0,"Z",0,"R",355,"R",155,"R",200,"R",58,"R",21,"R",37
"140",102377,2,1,"R",2721,"R",1166,"R",1555,"R",1,"Z",0,"R",1,"R",1,"R",1,"Z",0,"R",2352,"R",1004,"R",1348,"R",7,"R",3,"R",4,"Z",0,"Z",0,"Z",0,"R",2,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"R",327,"R",139,"R",188,"R",31,"R",18,"R",13
"141",102377,4,3,"R",481,"R",145,"R",336,"R",1,"Z",0,"R",1,"R",14,"R",4,"R",10,"R",324,"R",95,"R",229,"R",27,"R",9,"R",18,"Z",0,"Z",0,"Z",0,"R",60,"R",18,"R",42,"Z",0,"Z",0,"Z",0,"R",28,"R",16,"R",12,"R",27,"R",3,"R",24
"142",102395,1,999,"R",1041,"R",723,"R",318,"R",3,"R",3,"Z",0,"R",12,"R",5,"R",7,"R",159,"R",96,"R",63,"R",34,"R",27,"R",7,"R",10,"R",6,"R",4,"R",624,"R",431,"R",193,"Z",0,"Z",0,"Z",0,"R",199,"R",155,"R",44,"Z",0,"Z",0,"Z",0
"143",102395,2,1,"R",233,"R",193,"R",40,"R",2,"R",2,"Z",0,"R",1,"R",1,"Z",0,"R",28,"R",23,"R",5,"R",8,"R",7,"R",1,"R",2,"R",2,"Z",0,"R",68,"R",56,"R",12,"Z",0,"Z",0,"Z",0,"R",124,"R",102,"R",22,"Z",0,"Z",0,"Z",0
"144",102395,4,3,"R",808,"R",530,"R",278,"R",1,"R",1,"Z",0,"R",11,"R",4,"R",7,"R",131,"R",73,"R",58,"R",26,"R",20,"R",6,"R",8,"R",4,"R",4,"R",556,"R",375,"R",181,"Z",0,"Z",0,"Z",0,"R",75,"R",53,"R",22,"Z",0,"Z",0,"Z",0
"145",102429,1,999,"R",5827,"R",2085,"R",3742,"R",17,"R",6,"R",11,"R",27,"R",11,"R",16,"R",954,"R",266,"R",688,"R",76,"R",19,"R",57,"R",2,"R",1,"R",1,"R",4602,"R",1720,"R",2882,"R",53,"R",21,"R",32,"R",94,"R",40,"R",54,"R",2,"R",1,"R",1
"146",102429,2,1,"R",5827,"R",2085,"R",3742,"R",17,"R",6,"R",11,"R",27,"R",11,"R",16,"R",954,"R",266,"R",688,"R",76,"R",19,"R",57,"R",2,"R",1,"R",1,"R",4602,"R",1720,"R",2882,"R",53,"R",21,"R",32,"R",94,"R",40,"R",54,"R",2,"R",1,"R",1
"147",102553,1,999,"R",27649,"R",10994,"R",16655,"R",1851,"R",637,"R",1214,"R",1412,"R",558,"R",854,"R",961,"R",405,"R",556,"R",1610,"R",635,"R",975,"R",208,"R",81,"R",127,"R",17390,"R",6852,"R",10538,"R",1726,"R",653,"R",1073,"R",1925,"R",925,"R",1000,"R",566,"R",248,"R",318
"148",102553,2,1,"R",26030,"R",10445,"R",15585,"R",1777,"R",626,"R",1151,"R",1366,"R",542,"R",824,"R",910,"R",384,"R",526,"R",1548,"R",612,"R",936,"R",202,"R",78,"R",124,"R",16177,"R",6445,"R",9732,"R",1661,"R",630,"R",1031,"R",1869,"R",894,"R",975,"R",520,"R",234,"R",286
"149",102553,4,3,"R",1619,"R",549,"R",1070,"R",74,"R",11,"R",63,"R",46,"R",16,"R",30,"R",51,"R",21,"R",30,"R",62,"R",23,"R",39,"R",6,"R",3,"R",3,"R",1213,"R",407,"R",806,"R",65,"R",23,"R",42,"R",56,"R",31,"R",25,"R",46,"R",14,"R",32
"150",102580,1,999,"R",46,"R",27,"R",19,"R",3,"R",1,"R",2,"R",1,"R",0,"R",1,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",41,"R",25,"R",16,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
"151",102580,2,1,"R",46,"R",27,"R",19,"R",3,"R",1,"R",2,"R",1,"R",0,"R",1,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",41,"R",25,"R",16,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
"152",102614,1,999,"R",16370,"R",6929,"R",9441,"R",3149,"R",1058,"R",2091,"R",198,"R",91,"R",107,"R",327,"R",145,"R",182,"R",591,"R",231,"R",360,"R",36,"R",15,"R",21,"R",8160,"R",3557,"R",4603,"R",556,"R",190,"R",366,"R",2931,"R",1435,"R",1496,"R",422,"R",207,"R",215
"153",102614,2,1,"R",14850,"R",6307,"R",8543,"R",3067,"R",1047,"R",2020,"R",170,"R",82,"R",88,"R",307,"R",135,"R",172,"R",541,"R",217,"R",324,"R",33,"R",14,"R",19,"R",7191,"R",3149,"R",4042,"R",500,"R",172,"R",328,"R",2802,"R",1384,"R",1418,"R",239,"R",107,"R",132
"154",102614,4,3,"R",1520,"R",622,"R",898,"R",82,"R",11,"R",71,"R",28,"R",9,"R",19,"R",20,"R",10,"R",10,"R",50,"R",14,"R",36,"R",3,"R",1,"R",2,"R",969,"R",408,"R",561,"R",56,"R",18,"R",38,"R",129,"R",51,"R",78,"R",183,"R",100,"R",83
"155",102632,1,999,"R",6401,"R",2324,"R",4077,"R",743,"R",254,"R",489,"R",99,"R",26,"R",73,"R",68,"R",24,"R",44,"R",255,"R",93,"R",162,"R",51,"R",13,"R",38,"R",3848,"R",1336,"R",2512,"R",249,"R",72,"R",177,"R",1040,"R",489,"R",551,"R",48,"R",17,"R",31
"156",102632,2,1,"R",5787,"R",2180,"R",3607,"R",680,"R",247,"R",433,"R",93,"R",24,"R",69,"R",62,"R",21,"R",41,"R",244,"R",91,"R",153,"R",49,"R",11,"R",38,"R",3415,"R",1236,"R",2179,"R",228,"R",71,"R",157,"R",980,"R",466,"R",514,"R",36,"R",13,"R",23
"157",102632,4,3,"R",614,"R",144,"R",470,"R",63,"R",7,"R",56,"R",6,"R",2,"R",4,"R",6,"R",3,"R",3,"R",11,"R",2,"R",9,"R",2,"R",2,"R",0,"R",433,"R",100,"R",333,"R",21,"R",1,"R",20,"R",60,"R",23,"R",37,"R",12,"R",4,"R",8
"158",102669,1,999,"R",923,"R",310,"R",613,"R",85,"R",10,"R",75,"R",19,"R",7,"R",12,"R",31,"R",12,"R",19,"R",32,"R",12,"R",20,"R",3,"Z",0,"R",3,"R",504,"R",198,"R",306,"R",80,"R",21,"R",59,"R",164,"R",47,"R",117,"R",5,"R",3,"R",2
"159",102669,2,1,"R",620,"R",200,"R",420,"R",79,"R",8,"R",71,"R",10,"R",3,"R",7,"R",25,"R",10,"R",15,"R",23,"R",9,"R",14,"R",3,"Z",0,"R",3,"R",333,"R",132,"R",201,"R",65,"R",16,"R",49,"R",80,"R",20,"R",60,"R",2,"R",2,"R",0
"160",102669,4,3,"R",303,"R",110,"R",193,"R",6,"R",2,"R",4,"R",9,"R",4,"R",5,"R",6,"R",2,"R",4,"R",9,"R",3,"R",6,"R",0,"Z",0,"R",0,"R",171,"R",66,"R",105,"R",15,"R",5,"R",10,"R",84,"R",27,"R",57,"R",3,"R",1,"R",2
"161",102711,1,999,"R",1260,"R",894,"R",366,"R",333,"R",199,"R",134,"R",18,"R",10,"R",8,"R",19,"R",10,"R",9,"R",48,"R",36,"R",12,"R",9,"R",5,"R",4,"R",641,"R",499,"R",142,"R",48,"R",29,"R",19,"R",144,"R",106,"R",38,"Z",0,"Z",0,"Z",0
