"","UNITID","ARANK","XSATOTLT","SATOTLT","XSATOTLM","SATOTLM","XSATOTLW","SATOTLW","XSA09MCT","SA09MCT","XSA09MCM","SA09MCM","XSA09MCW","SA09MCW","XSA10MCT","SA10MCT","XSA10MCM","SA10MCM","XSA10MCW","SA10MCW","XSA11MCT","SA11MCT","XSA11MCM","SA11MCM","XSA11MCW","SA11MCW","XSA12MCT","SA12MCT","XSA12MCM","SA12MCM","XSA12MCW","SA12MCW","XSAMNTHT","SAMNTHT","XSAMNTHM","SAMNTHM","XSAMNTHW","SAMNTHW","XSAOUTLT","SAOUTLT","XSAOUTLM","SAOUTLM","XSAOUTLW","SAOUTLW","XSAAVMNT","SAAVMNT","XSAAVMNM","SAAVMNM","XSAAVMNW","SAAVMNW"
"1158",120184,1,"R",32,"R",19,"R",13,"R",29,"R",17,"R",12,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",2,"R",1,"R",297,"R",177,"R",120,"R",2833140,"R",1707945,"R",1125195,"R",9539,"R",9649,"R",9377
"1159",120184,2,"R",7,"R",1,"R",6,"R",4,"R",1,"R",3,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2,"R",70,"R",9,"R",61,"R",511095,"R",64200,"R",446895,"R",7301,"R",7133,"R",7326
"1160",120184,3,"R",16,"R",3,"R",13,"R",13,"R",3,"R",10,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"R",3,"R",153,"R",27,"R",126,"R",1023455,"R",179781,"R",843674,"R",6689,"R",6659,"R",6696
"1161",120184,4,"R",2,"R",1,"R",1,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",21,"R",12,"R",9,"R",121642,"R",69510,"R",52132,"R",5792,"R",5793,"R",5792
"1162",120184,6,"R",1,"Z",0,"R",1,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",9,"Z",0,"R",9,"R",71838,"Z",0,"R",71838,"R",7982,"A",NA,"R",7982
"1163",120184,7,"R",58,"R",24,"R",34,"R",48,"R",21,"R",27,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",9,"R",3,"R",6,"R",550,"R",225,"R",325,"R",4561170,"R",2021436,"R",2539734,"R",8293,"R",8984,"R",7815
"1164",120254,1,"R",70,"R",38,"R",32,"R",70,"R",38,"R",32,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",630,"R",342,"R",288,"R",9136653,"R",5067137,"R",4069516,"R",14503,"R",14816,"R",14130
"1165",120254,2,"R",41,"R",20,"R",21,"R",41,"R",20,"R",21,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",369,"R",180,"R",189,"R",3680910,"R",1738957,"R",1941953,"R",9975,"R",9661,"R",10275
"1166",120254,3,"R",29,"R",11,"R",18,"R",29,"R",11,"R",18,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",261,"R",99,"R",162,"R",1985489,"R",780912,"R",1204577,"R",7607,"R",7888,"R",7436
"1167",120254,6,"R",31,"R",17,"R",14,"R",31,"R",17,"R",14,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",279,"R",153,"R",126,"R",1949631,"R",1077738,"R",871893,"R",6988,"R",7044,"R",6920
"1168",120254,7,"R",171,"R",86,"R",85,"R",171,"R",86,"R",85,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1539,"R",774,"R",765,"R",16752683,"R",8664744,"R",8087939,"R",10885,"R",11195,"R",10572
"1169",120290,4,"R",120,"R",46,"R",74,"R",5,"Z",0,"R",5,"R",115,"R",46,"R",69,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1195,"R",460,"R",735,"R",11692839,"R",4830466,"R",6862373,"R",9785,"R",10501,"R",9337
"1170",120290,7,"R",120,"R",46,"R",74,"R",5,"Z",0,"R",5,"R",115,"R",46,"R",69,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1195,"R",460,"R",735,"R",11692839,"R",4830466,"R",6862373,"R",9785,"R",10501,"R",9337
"1171",120342,4,"R",250,"R",128,"R",122,"R",3,"R",2,"R",1,"R",247,"R",126,"R",121,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2497,"R",1278,"R",1219,"R",24759730,"R",12570918,"R",12188812,"R",9916,"R",9836,"R",9999
"1172",120342,7,"R",250,"R",128,"R",122,"R",3,"R",2,"R",1,"R",247,"R",126,"R",121,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2497,"R",1278,"R",1219,"R",24759730,"R",12570918,"R",12188812,"R",9916,"R",9836,"R",9999
"1173",120403,1,"R",21,"R",11,"R",10,"R",21,"R",11,"R",10,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",189,"R",99,"R",90,"R",1630959,"R",868362,"R",762597,"R",8629,"R",8771,"R",8473
"1174",120403,2,"R",26,"R",10,"R",16,"R",26,"R",10,"R",16,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",234,"R",90,"R",144,"R",1863560,"R",748896,"R",1114664,"R",7964,"R",8321,"R",7741
"1175",120403,3,"R",10,"R",4,"R",6,"R",10,"R",4,"R",6,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",90,"R",36,"R",54,"R",571790,"R",232612,"R",339178,"R",6353,"R",6461,"R",6281
"1176",120403,7,"R",57,"R",25,"R",32,"R",57,"R",25,"R",32,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",513,"R",225,"R",288,"R",4066309,"R",1849870,"R",2216439,"R",7927,"R",8222,"R",7696
"1177",120421,4,"R",89,"R",46,"R",43,"R",2,"R",2,"Z",0,"R",68,"R",34,"R",34,"Z",0,"Z",0,"Z",0,"R",19,"R",10,"R",9,"R",926,"R",478,"R",448,"R",7819822,"R",3996315,"R",3823507,"R",8445,"R",8360,"R",8535
"1178",120421,7,"R",89,"R",46,"R",43,"R",2,"R",2,"Z",0,"R",68,"R",34,"R",34,"Z",0,"Z",0,"Z",0,"R",19,"R",10,"R",9,"R",926,"R",478,"R",448,"R",7819822,"R",3996315,"R",3823507,"R",8445,"R",8360,"R",8535
"1179",120537,1,"R",9,"R",7,"R",2,"R",9,"R",7,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",81,"R",63,"R",18,"R",667665,"R",518765,"R",148900,"R",8243,"R",8234,"R",8272
"1180",120537,2,"R",23,"R",13,"R",10,"R",23,"R",13,"R",10,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",207,"R",117,"R",90,"R",1351600,"R",787600,"R",564000,"R",6529,"R",6732,"R",6267
"1181",120537,3,"R",7,"R",3,"R",4,"R",7,"R",3,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",63,"R",27,"R",36,"R",349849,"R",149349,"R",200500,"R",5553,"R",5531,"R",5569
"1182",120537,7,"R",39,"R",23,"R",16,"R",39,"R",23,"R",16,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",351,"R",207,"R",144,"R",2369114,"R",1455714,"R",913400,"R",6750,"R",7032,"R",6343
"1183",120661,4,"R",22,"R",2,"R",20,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",22,"R",2,"R",20,"R",264,"R",24,"R",240,"R",1507303,"R",184246,"R",1323057,"R",5709,"R",7677,"R",5513
"1184",120661,7,"R",22,"R",2,"R",20,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",22,"R",2,"R",20,"R",264,"R",24,"R",240,"R",1507303,"R",184246,"R",1323057,"R",5709,"R",7677,"R",5513
"1185",120698,1,"R",12,"R",7,"R",5,"R",12,"R",7,"R",5,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",108,"R",63,"R",45,"R",1906476,"R",1196198,"R",710278,"R",17653,"R",18987,"R",15784
"1186",120698,2,"R",10,"R",5,"R",5,"R",10,"R",5,"R",5,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",90,"R",45,"R",45,"R",907299,"R",443128,"R",464171,"R",10081,"R",9847,"R",10315
"1187",120698,3,"R",13,"R",3,"R",10,"R",13,"R",3,"R",10,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",117,"R",27,"R",90,"R",1017847,"R",251786,"R",766061,"R",8700,"R",9325,"R",8512
"1188",120698,7,"R",35,"R",15,"R",20,"R",35,"R",15,"R",20,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",315,"R",135,"R",180,"R",3831622,"R",1891112,"R",1940510,"R",12164,"R",14008,"R",10781
"1189",120740,1,"R",3,"R",1,"R",2,"R",3,"R",1,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",27,"R",9,"R",18,"R",298200,"R",104200,"R",194000,"R",11044,"R",11578,"R",10778
"1190",120740,2,"R",3,"Z",0,"R",3,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",29,"Z",0,"R",29,"R",300970,"Z",0,"R",300970,"R",10378,"A",NA,"R",10378
"1191",120740,5,"R",2,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"R",22,"R",11,"R",11,"R",131300,"R",65650,"R",65650,"R",5968,"R",5968,"R",5968
"1192",120740,7,"R",8,"R",2,"R",6,"R",5,"R",1,"R",4,"Z",0,"Z",0,"Z",0,"R",3,"R",1,"R",2,"Z",0,"Z",0,"Z",0,"R",78,"R",20,"R",58,"R",730470,"R",169850,"R",560620,"R",9365,"R",8493,"R",9666
"1193",120768,1,"R",14,"R",2,"R",12,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",14,"R",2,"R",12,"R",168,"R",24,"R",144,"R",998031,"R",152706,"R",845325,"R",5941,"R",6363,"R",5870
"1194",120768,6,"R",1,"R",1,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",9,"R",9,"Z",0,"R",53733,"R",53733,"Z",0,"R",5970,"R",5970,"A",NA
"1195",120768,7,"R",15,"R",3,"R",12,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",14,"R",2,"R",12,"R",177,"R",33,"R",144,"R",1051764,"R",206439,"R",845325,"R",5942,"R",6256,"R",5870
"1196",120795,1,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",12,"Z",0,"R",12,"R",76526,"Z",0,"R",76526,"R",6377,"A",NA,"R",6377
"1197",120795,2,"R",4,"R",1,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",1,"R",3,"R",48,"R",12,"R",36,"R",276432,"R",63824,"R",212608,"R",5759,"R",5319,"R",5906
"1198",120795,3,"R",3,"R",1,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",1,"R",2,"R",36,"R",12,"R",24,"R",202000,"R",76000,"R",126000,"R",5611,"R",6333,"R",5250
"1199",120795,4,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",12,"Z",0,"R",12,"R",72821,"Z",0,"R",72821,"R",6068,"A",NA,"R",6068
"1200",120795,7,"R",9,"R",2,"R",7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",9,"R",2,"R",7,"R",108,"R",24,"R",84,"R",627779,"R",139824,"R",487955,"R",5813,"R",5826,"R",5809
"1201",120838,1,"R",4,"R",3,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",3,"R",1,"R",48,"R",36,"R",12,"R",168000,"R",126000,"R",42000,"R",3500,"R",3500,"R",3500
"1202",120838,7,"R",4,"R",3,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",3,"R",1,"R",48,"R",36,"R",12,"R",168000,"R",126000,"R",42000,"R",3500,"R",3500,"R",3500
"1203",120865,1,"R",35,"R",22,"R",13,"Z",0,"Z",0,"Z",0,"R",35,"R",22,"R",13,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",350,"R",220,"R",130,"R",2349851,"R",1488497,"R",861354,"R",6714,"R",6766,"R",6626
"1204",120865,2,"R",22,"R",11,"R",11,"Z",0,"Z",0,"Z",0,"R",22,"R",11,"R",11,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",220,"R",110,"R",110,"R",1343941,"R",670309,"R",673632,"R",6109,"R",6094,"R",6124
"1205",120865,3,"R",30,"R",12,"R",18,"Z",0,"Z",0,"Z",0,"R",30,"R",12,"R",18,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",300,"R",120,"R",180,"R",1683258,"R",661696,"R",1021562,"R",5611,"R",5514,"R",5675
"1206",120865,4,"R",5,"R",3,"R",2,"Z",0,"Z",0,"Z",0,"R",5,"R",3,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",50,"R",30,"R",20,"R",238460,"R",143076,"R",95384,"R",4769,"R",4769,"R",4769
"1207",120865,6,"R",2,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",20,"R",20,"Z",0,"R",110763,"R",110763,"Z",0,"R",5538,"R",5538,"A",NA
"1208",120865,7,"R",94,"R",50,"R",44,"Z",0,"Z",0,"Z",0,"R",94,"R",50,"R",44,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",940,"R",500,"R",440,"R",5726273,"R",3074341,"R",2651932,"R",6092,"R",6149,"R",6027
"1209",120883,1,"R",127,"R",90,"R",37,"R",84,"R",57,"R",27,"Z",0,"Z",0,"Z",0,"R",25,"R",17,"R",8,"R",18,"R",16,"R",2,"R",1247,"R",892,"R",355,"R",16890994,"R",12628599,"R",4262395,"R",13545,"R",14158,"R",12007
"1210",120883,2,"R",149,"R",77,"R",72,"R",101,"R",52,"R",49,"Z",0,"Z",0,"Z",0,"R",25,"R",12,"R",13,"R",23,"R",13,"R",10,"R",1460,"R",756,"R",704,"R",14780163,"R",7730766,"R",7049397,"R",10123,"R",10226,"R",10013
"1211",120883,3,"R",110,"R",55,"R",55,"R",66,"R",34,"R",32,"R",2,"R",1,"R",1,"R",24,"R",7,"R",17,"R",18,"R",13,"R",5,"R",1094,"R",549,"R",545,"R",10266367,"R",5342081,"R",4924286,"R",9384,"R",9731,"R",9035
"1212",120883,4,"R",15,"R",4,"R",11,"R",13,"R",4,"R",9,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",139,"R",36,"R",103,"R",962012,"R",205808,"R",756204,"R",6921,"R",5717,"R",7342
"1213",120883,5,"R",20,"R",9,"R",11,"R",16,"R",8,"R",8,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",3,"R",1,"R",2,"R",191,"R",84,"R",107,"R",1149828,"R",457439,"R",692389,"R",6020,"R",5446,"R",6471
"1214",120883,7,"R",421,"R",235,"R",186,"R",280,"R",155,"R",125,"R",3,"R",1,"R",2,"R",75,"R",36,"R",39,"R",63,"R",43,"R",20,"R",4131,"R",2317,"R",1814,"R",44049364,"R",26364693,"R",17684671,"R",10663,"R",11379,"R",9749
"1215",120953,4,"R",29,"R",20,"R",9,"Z",0,"Z",0,"Z",0,"R",28,"R",19,"R",9,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",292,"R",202,"R",90,"R",2237148,"R",1570276,"R",666872,"R",7661,"R",7774,"R",7410
"1216",120953,7,"R",29,"R",20,"R",9,"Z",0,"Z",0,"Z",0,"R",28,"R",19,"R",9,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",292,"R",202,"R",90,"R",2237148,"R",1570276,"R",666872,"R",7661,"R",7774,"R",7410
"1217",120971,4,"R",254,"R",120,"R",134,"R",3,"R",2,"R",1,"R",225,"R",109,"R",116,"Z",0,"Z",0,"Z",0,"R",26,"R",9,"R",17,"R",2589,"R",1216,"R",1373,"R",24199681,"R",11438282,"R",12761399,"R",9347,"R",9406,"R",9295
"1218",120971,7,"R",254,"R",120,"R",134,"R",3,"R",2,"R",1,"R",225,"R",109,"R",116,"Z",0,"Z",0,"Z",0,"R",26,"R",9,"R",17,"R",2589,"R",1216,"R",1373,"R",24199681,"R",11438282,"R",12761399,"R",9347,"R",9406,"R",9295
"1219",121044,4,"R",351,"R",138,"R",213,"R",9,"R",3,"R",6,"R",39,"R",14,"R",25,"Z",0,"Z",0,"Z",0,"R",303,"R",121,"R",182,"R",4107,"R",1619,"R",2488,"R",33442148,"R",13434104,"R",20008044,"R",8143,"R",8298,"R",8042
"1220",121044,7,"R",351,"R",138,"R",213,"R",9,"R",3,"R",6,"R",39,"R",14,"R",25,"Z",0,"Z",0,"Z",0,"R",303,"R",121,"R",182,"R",4107,"R",1619,"R",2488,"R",33442148,"R",13434104,"R",20008044,"R",8143,"R",8298,"R",8042
"1221",121150,1,"R",128,"R",96,"R",32,"R",128,"R",96,"R",32,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1152,"R",864,"R",288,"R",17812532,"R",13569672,"R",4242860,"R",15462,"R",15706,"R",14732
"1222",121150,2,"R",85,"R",49,"R",36,"R",85,"R",49,"R",36,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",765,"R",441,"R",324,"R",9732061,"R",5901118,"R",3830943,"R",12722,"R",13381,"R",11824
"1223",121150,3,"R",84,"R",41,"R",43,"R",84,"R",41,"R",43,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",756,"R",369,"R",387,"R",7225585,"R",3961169,"R",3264416,"R",9558,"R",10735,"R",8435
"1224",121150,4,"R",17,"R",7,"R",10,"R",17,"R",7,"R",10,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",153,"R",63,"R",90,"R",1003407,"R",425064,"R",578343,"R",6558,"R",6747,"R",6426
"1225",121150,5,"R",15,"R",4,"R",11,"R",15,"R",4,"R",11,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",135,"R",36,"R",99,"R",1211744,"R",432794,"R",778950,"R",8976,"R",12022,"R",7868
"1226",121150,6,"R",52,"R",34,"R",18,"R",52,"R",34,"R",18,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",468,"R",306,"R",162,"R",3674719,"R",2523729,"R",1150990,"R",7852,"R",8247,"R",7105
"1227",121150,7,"R",381,"R",231,"R",150,"R",381,"R",231,"R",150,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3429,"R",2079,"R",1350,"R",40660048,"R",26813546,"R",13846502,"R",11858,"R",12897,"R",10257
"1228",121257,1,"R",37,"R",19,"R",18,"R",37,"R",19,"R",18,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",333,"R",171,"R",162,"R",4364978,"R",2386355,"R",1978623,"R",13108,"R",13955,"R",12214
"1229",121257,2,"R",15,"R",7,"R",8,"R",15,"R",7,"R",8,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",135,"R",63,"R",72,"R",1497970,"R",712558,"R",785412,"R",11096,"R",11310,"R",10909
"1230",121257,3,"R",31,"R",9,"R",22,"R",29,"R",8,"R",21,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",1,"R",1,"R",285,"R",84,"R",201,"R",2325941,"R",687398,"R",1638543,"R",8161,"R",8183,"R",8152
"1231",121257,4,"R",3,"R",1,"R",2,"R",3,"R",1,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",27,"R",9,"R",18,"R",172865,"R",56000,"R",116865,"R",6402,"R",6222,"R",6493
"1232",121257,5,"R",1,"Z",0,"R",1,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",9,"Z",0,"R",9,"R",60206,"Z",0,"R",60206,"R",6690,"A",NA,"R",6690
"1233",121257,7,"R",87,"R",36,"R",51,"R",85,"R",35,"R",50,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",1,"R",1,"R",789,"R",327,"R",462,"R",8421960,"R",3842311,"R",4579649,"R",10674,"R",11750,"R",9913
"1234",121275,4,"R",10,"R",7,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",10,"R",7,"R",3,"R",120,"R",84,"R",36,"R",530405,"R",361981,"R",168424,"R",4420,"R",4309,"R",4678
"1235",121275,7,"R",10,"R",7,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",10,"R",7,"R",3,"R",120,"R",84,"R",36,"R",530405,"R",361981,"R",168424,"R",4420,"R",4309,"R",4678
"1236",121309,1,"R",79,"R",52,"R",27,"R",79,"R",52,"R",27,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",711,"R",468,"R",243,"R",7734709,"R",5110691,"R",2624018,"R",10879,"R",10920,"R",10798
"1237",121309,2,"R",32,"R",15,"R",17,"R",32,"R",15,"R",17,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",288,"R",135,"R",153,"R",2540114,"R",1173532,"R",1366582,"R",8820,"R",8693,"R",8932
"1238",121309,3,"R",25,"R",9,"R",16,"R",25,"R",9,"R",16,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",225,"R",81,"R",144,"R",1648083,"R",587561,"R",1060522,"R",7325,"R",7254,"R",7365
"1239",121309,7,"R",136,"R",76,"R",60,"R",136,"R",76,"R",60,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1224,"R",684,"R",540,"R",11922906,"R",6871784,"R",5051122,"R",9741,"R",10046,"R",9354
"1240",121345,1,"R",78,"R",45,"R",33,"R",78,"R",45,"R",33,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",702,"R",405,"R",297,"R",11732023,"R",7053399,"R",4678624,"R",16712,"R",17416,"R",15753
"1241",121345,2,"R",74,"R",42,"R",32,"R",74,"R",42,"R",32,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",666,"R",378,"R",288,"R",8021878,"R",4525270,"R",3496608,"R",12045,"R",11972,"R",12141
"1242",121345,3,"R",29,"R",17,"R",12,"R",29,"R",17,"R",12,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",261,"R",153,"R",108,"R",2543746,"R",1436045,"R",1107701,"R",9746,"R",9386,"R",10256
"1243",121345,6,"R",31,"R",14,"R",17,"R",31,"R",14,"R",17,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",279,"R",126,"R",153,"R",1826276,"R",838864,"R",987412,"R",6546,"R",6658,"R",6454
"1244",121345,7,"R",212,"R",118,"R",94,"R",212,"R",118,"R",94,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1908,"R",1062,"R",846,"R",24123923,"R",13853578,"R",10270345,"R",12644,"R",13045,"R",12140
"1245",121363,4,"R",62,"R",27,"R",35,"R",1,"Z",0,"R",1,"R",61,"R",27,"R",34,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",619,"R",270,"R",349,"R",5575023,"R",2597678,"R",2977345,"R",9006,"R",9621,"R",8531
"1246",121363,7,"R",62,"R",27,"R",35,"R",1,"Z",0,"R",1,"R",61,"R",27,"R",34,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",619,"R",270,"R",349,"R",5575023,"R",2597678,"R",2977345,"R",9006,"R",9621,"R",8531
"1247",121619,4,"R",240,"R",110,"R",130,"R",6,"R",4,"R",2,"R",200,"R",100,"R",100,"Z",0,"Z",0,"Z",0,"R",34,"R",6,"R",28,"R",2462,"R",1108,"R",1354,"R",23571280,"R",10597965,"R",12973315,"R",9574,"R",9565,"R",9581
"1248",121619,7,"R",240,"R",110,"R",130,"R",6,"R",4,"R",2,"R",200,"R",100,"R",100,"Z",0,"Z",0,"Z",0,"R",34,"R",6,"R",28,"R",2462,"R",1108,"R",1354,"R",23571280,"R",10597965,"R",12973315,"R",9574,"R",9565,"R",9581
"1249",121691,1,"R",108,"R",61,"R",47,"R",99,"R",55,"R",44,"R",3,"R",1,"R",2,"R",6,"R",5,"R",1,"Z",0,"Z",0,"Z",0,"R",987,"R",560,"R",427,"R",11593243,"R",6728530,"R",4864713,"R",11746,"R",12015,"R",11393
"1250",121691,2,"R",53,"R",22,"R",31,"R",42,"R",17,"R",25,"Z",0,"Z",0,"Z",0,"R",11,"R",5,"R",6,"Z",0,"Z",0,"Z",0,"R",499,"R",208,"R",291,"R",4652840,"R",1977769,"R",2675071,"R",9324,"R",9509,"R",9193
